GeneName	rank
MRPL1	0
PGM2	0
P2RY12	0
SLC33A1	0
SNUPN	0
CRADD	0
ARL13B	0
PTK2	0
PTAFR	0
PTPN9	0
RNASE6	0
CXCL8	0
SCN9A	0
SDC2	0
CD52	0
MMGT1	0
TM2D2	0
PLEKHA2	0
CLIC4	0
GPR183	0
METTL15	0
ZEB2	0
PCBP1	0
HINT1	0
DTWD2	0
CLIC3	0
INO80E	0
DFFB	0
NFU1	0
C15orf40	0
RAMAC	0
APLF	0
RGPD8	0
LUZP1	0
HEXD	0
SPNS1	0
LRRC45	0
CENPX	0
AGPAT2	0
ASPSCR1	0
FASN	0
CNBP	0
DUS1L	0
GPS1	0
RFNG	0
DCXR	0
ZNF32	0
TAPT1	0
UGP2	0
HNRNPF	0
BTD	0
CSGALNACT2	0
AVEN	0
P2RY1	0
WNT10B	0
REPS2	0
SYAP1	0
ITGAM	0
TPST1	0
TOR1AIP2	0
OTUD3	0
OTUD7A	0
GUSB	0
BRD3	0
KLF13	0
ZNF764	0
ZNF747	0
ZNF768	0
TAS1R3	0
TMEM42	0
PUSL1	0
SF3B5	0
ZNF35	0
IFFO2	0
MYO7B	0
CHD3	0
TMEM154	0
ALCAM	0
YWHAG	0
UBE2E3	0
CNTROB	0
KCNAB3	0
FAM153A	0
GPR37L1	0
TMEM192	0
ZNF778	0
NIPA1	0
GPR25	0
UBE2E1	0
HNRNPA3	0
SIK2	0
CHRNB1	0
USP38	0
SLC16A5	0
NANP	0
ADPRM	0
FAM161A	0
ZNF282	0
GLB1	0
GON7	0
CRTAP	0
ELP5	0
CMTM8	0
GABARAP	0
LGALS9B	0
STX8	0
UBB	0
NFRKB	0
PRDM10	0
B3GNT2	0
FOS	0
TMED10	0
SETMAR	0
SMAD1	0
TCAF2	0
SLC30A1	0
ZNF804A	0
GPRC5C	0
TMEM182	0
ADORA2B	0
MGMT	0
HARS1	0
NFXL1	0
CD14	0
DNAJC18	0
RIOX1	0
SPATA24	0
PYM1	0
NPAS2	0
KRT72	0
NUDT9	0
PA2G4	0
ELOVL6	0
PFKFB3	0
ARL6IP1	0
SERPINB9	0
SMAGP	0
EMB	0
STAT2	0
NUDCD2	0
IRF2BP1	0
HSPA4	0
COMMD5	0
GTSF1	0
DPY19L2P2	0
ZNF16	0
ARMC10	0
RNF34	0
ACYP2	0
TRABD	0
ATF7	0
RASA4B	0
SOCS6	0
ZNF296	0
POLH	0
KIF5B	0
AKAP13	0
CDCA4	0
CHCHD7	0
FOXN2	0
USP32	0
GPR27	0
KBTBD2	0
RIOX2	0
TRIAP1	0
LSM3	0
MTSS1	0
TMEM43	0
RNF139	0
RPS9	0
CYTL1	0
TSEN34	0
GSTA4	0
MSANTD4	0
OSCAR	0
NUDT6	0
TPT1-AS1	0
TANC2	0
DNAJC24	0
ZNF415	0
CAVIN3	0
CEACAM3	0
PDGFD	0
PKIA	0
XKR6	0
TSNARE1	0
FPR2	0
FPR1	0
FEZ2	0
C11orf24	0
SIGLEC17P	0
TRMT61B	0
INSR	0
GIMAP8	0
ATP6V0E2	0
PRKCE	0
JAGN1	0
TADA3	0
SOCS5	0
C1GALT1C1	0
C9orf16	0
MORN4	0
ZNF692	0
NAIF1	0
TMEM126A	0
TMEM126B	0
TRIM8	0
NETO2	0
CDC42BPG	0
JUNB	0
FAM241B	0
LRG1	0
FAM98B	0
ZNF440	0
GAA	0
CANT1	0
ZDHHC16	0
CHST11	0
EXOSC1	0
PGAM1	0
CHD7	0
CLCN5	0
TPPP	0
PDE7B	0
MRPL36	0
ZNF581	0
NAT1	0
ZNF524	0
MCC	0
ZBTB26	0
DSEL	0
POLR1C	0
ASXL1	0
ZNF562	0
ZNF318	0
WIPF2	0
HOPX	0
LRRC8C	0
RSL1D1	0
LRRC8D	0
PPID	0
COL24A1	0
ETFDH	0
PTGER4	0
TBCA	0
BCL2L1	0
ZNF584	0
DNAI2	0
NMUR1	0
CLSTN1	0
CXXC5	0
SLC25A33	0
ENC1	0
SPSB1	0
P2RY6	0
BPTF	0
S100Z	0
ZIK1	0
GPR82	0
GPR34	0
ATF7IP	0
RGS19	0
TCEA2	0
ANO5	0
HDAC3	0
GPHN	0
TMEM51	0
CAMTA1	0
SPATA5L1	0
GATM	0
RASGRP4	0
BCL2	0
RHNO1	0
CTPS1	0
KNDC1	0
METTL18	0
COL8A2	0
EXOSC10	0
ZNF570	0
NINJ2	0
MLLT3	0
TRAPPC12	0
RPS21	0
C3AR1	0
MRM3	0
PTEN	0
RPS7	0
RNASEH1	0
PRNP	0
FRMD5	0
TVP23B	0
SRGAP2C	0
ATPAF2	0
CYP4F22	0
PPIH	0
DRC3	0
SHLD1	0
JMJD1C	0
MAL	0
ZNF554	0
THOP1	0
LAMB2	0
QARS1	0
ORMDL3	0
KLF11	0
SMN1	0
EIF2AK3	0
MOB3A	0
KRCC1	0
NME6	0
CYCS	0
CD8B	0
SLFN12	0
FRMD3	0
SNTB1	0
MTBP	0
TEFM	0
MRPL13	0
ISG20	0
MBOAT1	0
GPR22	0
CXCR6	0
CEBPB	0
AZU1	0
PAIP1	0
CLEC7A	0
C5orf34	0
ZNF131	0
MACROD2	0
DPAGT1	0
HINFP	0
CERS6	0
COPRS	0
CLEC12A	0
BPGM	0
POP7	0
ALG14	0
SUCLG2	0
STARD5	0
GNB2	0
MCRIP2	0
SYNPO2	0
CLP1	0
RSPH9	0
COPS9	0
GTPBP2	0
FGGY	0
PRSS30P	0
TCEAL1	0
MANEA	0
AFF1	0
CARNS1	0
PPP1CA	0
HCFC1	0
CTSW	0
NIPAL4	0
RASGRP1	0
KLHL6	0
CHCHD1	0
SMPDL3A	0
RND1	0
RAD9A	0
EFEMP2	0
WASHC2C	0
TMEM134	0
ZMAT3	0
ZFAND4	0
THEMIS	0
ZNF738	0
CORO1B	0
FUT10	0
LRRC20	0
MUS81	0
ZNF596	0
TMCC1	0
NAA16	0
PSME3IP1	0
RAB43	0
RAB37	0
SNX32	0
RPL38	0
RARG	0
CES4A	0
SSH3	0
CES2	0
PDP2	0
SP3	0
DMXL1	0
METAP1D	0
ZNF621	0
NADSYN1	0
DHCR7	0
NBEA	0
RNASEH2C	0
MYEOV	0
ANKRD13D	0
MYD88	0
OXSR1	0
LCLAT1	0
MIR4435-2HG	0
KAT5	0
SH3RF3	0
DCAKD	0
TADA2B	0
CCDC96	0
GRK2	0
RELA	0
EVC2	0
HECTD4	0
BNC2	0
HPSE	0
COQ2	0
HSPA6	0
TRMT112	0
KDM2A	0
ADCK5	0
MRPL57	0
NOC3L	0
ESRRA	0
COMMD1	0
RAPH1	0
PARP14	0
CYSLTR1	0
PARP15	0
CKS1B	0
AHSA2P	0
MFSD4B	0
GLRX	0
IQCB1	0
GOLGB1	0
ZNF483	0
GPR137	0
MZT2A	0
TNKS	0
ZNF449	0
ZBTB21	0
PPP1R3B	0
FAM86B3P	0
MAP3K11	0
TRIB1	0
OLR1	0
DAG1	0
ARV1	0
NAA20	0
MICOS10	0
EHBP1L1	0
THAP2	0
RNF26	0
ZNRD2	0
SMARCC1	0
ZNF417	0
PTPRM	0
VEGFB	0
PEAK1	0
MST1	0
TNFRSF10C	0
MOB1B	0
ZNF622	0
SNX33	0
CHD2	0
CCDC106	0
CCR9	0
CEP83	0
SULT1B1	0
NUDT4	0
PC	0
SCAI	0
NMNAT1	0
LRFN4	0
SLC19A1	0
RCE1	0
EIF1AX	0
BCLAF3	0
PSMD1	0
HEG1	0
C11orf80	0
TOMM20	0
AGFG1	0
CD7	0
CNP	0
JUP	0
EIF1	0
ENDOV	0
RNF213	0
TIGD3	0
PLK3	0
NET1	0
DPY19L1	0
PHOSPHO1	0
GPR160	0
CBX2	0
GOLIM4	0
HOXB2	0
MARCHF3	0
SWSAP1	0
SLCO4C1	0
RBM4	0
XXYLT1	0
UBXN2A	0
CCS	0
NRROS	0
CEP19	0
KLHL15	0
FBXO45	0
C9orf131	0
CD34	0
CTSF	0
LEMD3	0
C16orf91	0
TLR10	0
TLR1	0
TLR6	0
FAM174A	0
RGMB	0
FAM53A	0
ZDHHC24	0
TRMT10C	0
CTU2	0
C12orf66	0
PIGG	0
PITPNA	0
DDX23	0
ZNHIT2	0
TNK1	0
ZHX3	0
SLC16A11	0
SLC16A13	0
PODN	0
STAG3L3	0
SNHG11	0
RALGAPA1	0
LIG4	0
GTF2IRD2B	0
ATP2A2	0
ZWILCH	0
RPL4	0
SNAPC5	0
C12orf76	0
CNTNAP2	0
LINGO2	0
DENND4A	0
GCSAM	0
ANKRD36C	0
MFSD4A	0
PELI3	0
MRPL11	0
AKIRIN1	0
ZNF497	0
CMKLR1	0
ANGEL2	0
UGT8	0
ZNF266	0
SLC29A2	0
B4GAT1	0
TMEM167A	0
SH3PXD2B	0
LARP7	0
FGFBP3	0
NR1D2	0
BRMS1	0
RPL15	0
FAM241A	0
HRAS	0
WDR49	0
SRP72	0
RIN1	0
CEP135	0
CD248	0
ADGRE1	0
DENND6A	0
GLMN	0
YIF1A	0
NLRP6	0
NDUFA11	0
RSRC1	0
RAB1B	0
PTDSS2	0
MICOS13	0
KCTD13	0
AMZ1	0
GPR171	0
DHX36	0
FBXW8	0
KLC2	0
CTBP2	0
CHST2	0
ZDHHC14	0
ATR	0
SNHG29	0
GK5	0
TRAF6	0
TVP23C	0
MRPS22	0
PACS1	0
MARCKSL1	0
SH3BP5L	0
YPEL2	0
PSMD2	0
FAM131A	0
PARL	0
DDIT3	0
PCCA	0
DCTN2	0
ZNF408	0
CKAP5	0
ARHGAP1	0
MED16	0
GOLGA8A	0
TP53I11	0
DOLK	0
PHYHD1	0
CATSPER1	0
CCNE2	0
PHYKPL	0
ZNF519	0
LSM1	0
BANF1	0
TMEM9B	0
NRIP3	0
PTPN2	0
EIF1AD	0
SMAD2	0
EIF3F	0
ZNF25	0
ARL10	0
CLTB	0
RFESD	0
CCDC14	0
TBC1D10C	0
SART1	0
PPP2R2D	0
MCTP1	0
POLD4	0
LRRC25	0
CLCF1	0
GPR152	0
LIPT2	0
KCNE3	0
CABP4	0
ALG10B	0
DRAP1	0
LONRF3	0
UCP2	0
C11orf68	0
PAAF1	0
MRPL48	0
RAB6A	0
P2RY2	0
FOSL1	0
ERCC4	0
CCDC85B	0
TMEM70	0
LINC00476	0
RPS6KB2	0
ZNF77	0
MTLN	0
KDF1	0
B3GNTL1	0
MLXIP	0
TTLL11	0
TOMM5	0
LINC02694	0
SLC35E3	0
RUVBL1	0
MSRA	0
CTDNEP1	0
SWI5	0
GAPT	0
BAIAP2	0
ZDHHC21	0
PLEKHF2	0
A2M	0
ARL4D	0
DOK7	0
UBE2O	0
ORAI3	0
UNC119B	0
DENND2C	0
TUBB6	0
B3GALT6	0
ZNF613	0
JAKMIP2	0
TPRN	0
ZNF683	0
SLC35A4	0
CRYBG2	0
SSNA1	0
CSTF3	0
YES1	0
CHMP6	0
DLEU1	0
TMEM39A	0
TCP11L1	0
CCDC57	0
HSF5	0
BNIP3	0
MYPOP	0
ATAD5	0
SMIM19	0
ZNF404	0
RPP38-DT	0
ANAPC2	0
ZBTB8OS	0
SLC35G1	0
ZNF135	0
ZSCAN2	0
CDC26	0
RNPEP	0
EID2	0
EID2B	0
KCMF1	0
DNAJC30	0
SPRYD4	0
SYNE3	0
CLK2	0
LPCAT4	0
SLCO3A1	0
ZNF575	0
WDR25	0
SGF29	0
PLAAT3	0
PHLDB3	0
GNG7	0
USF3	0
KBTBD11	0
B3GNT5	0
LMNB2	0
RMDN1	0
MEX3C	0
MYO1D	0
C20orf197	0
SCAND2P	0
CCDC121	0
ACSF3	0
RBIS	0
RUFY1	0
BASP1	0
LRRC37A3	0
VSIG10	0
METRNL	0
FAM91A1	0
WSB2	0
PXMP2	0
TCEANC	0
PNMA1	0
ANKLE2	0
C8G	0
GCNT4	0
MUC20	0
THAP4	0
NFATC2IP	0
FAM89B	0
DPP7	0
SEC24C	0
SMCR8	0
MTHFR	0
DEAF1	0
MTX3	0
TMEM80	0
ZDHHC13	0
SLC38A9	0
ACER2	0
WDR73	0
POLE	0
PHETA2	0
RHOG	0
EPS8L2	0
ANO6	0
ZBTB34	0
FAM210A	0
TALDO1	0
ULK1	0
NAP1L4P1	0
B3GNT8	0
PUS1	0
CHD9	0
GATD1	0
MAN1B1	0
KCNA3	0
KCNA2	0
TOP3A	0
ZBTB38	0
BEND2	0
C8orf31	0
DLGAP1-AS1	0
TIMM22	0
HIC1	0
MAGEF1	0
NINJ2-AS1	0
SAMD9L	0
ZFAS1	0
PAWR	0
TGIF1	0
MIEF2	0
NAP1L5	0
CD19	0
ACOT4	0
ARIH2	0
RBM44	0
SLC25A22	0
RABEP2	0
ATOX1	0
SAMD12	0
CD163	0
C18orf32	0
PIDD1	0
RPLP2	0
JUN	0
CSTF2T	0
GBA	0
ACAD9	0
IL17RA	0
PNPLA2	0
MBOAT4	0
AGTRAP	0
THAP5	0
CRACR2B	0
SUMO4	0
CD151	0
FAM20C	0
ANXA2R	0
TMEM94	0
FLII	0
SOX12	0
HNRNPA0	0
CHID1	0
ZNF620	0
ZNF518A	0
TMEM187	0
SVBP	0
ZNF619	0
CCDC184	0
AP3S1	0
GRB2	0
UBE2N	0
ARL6IP6	0
MAMDC4	0
CENPBD1	0
BET1L	0
RPS27	0
RIC8A	0
IMP3	0
ASB8	0
ODF3B	0
GPR150	0
LRRC75B	0
DMAP1	0
IMPDH2	0
ALS2CL	0
MLF1	0
NDUFAF3	0
C2orf69	0
GRAMD1C	0
TSSK6	0
BOLA1	0
PDE4DIP	0
DDX10	0
NDUFV2	0
DALRD3	0
ZNF518B	0
ZNF366	0
LCORL	0
SH2B1	0
ZC3H12D	0
POGLUT3	0
PLEC	0
RNF212	0
PRSS36	0
GALNT11	0
GEN1	0
AQP11	0
TMEM11	0
ZNF354B	0
ZFAND2A	0
PLEKHM3	0
BEND3	0
NT5DC1	0
COX14	0
P4HTM	0
DTX3	0
KLHL11	0
SLC25A20	0
CA8	0
CD28	0
MAF	0
CTNNBIP1	0
GTPBP6	0
GPR35	0
ZNF713	0
PARP10	0
SUZ12	0
NSUN3	0
KCTD12	0
DHFR2	0
RPP25	0
GRINA	0
THBD	0
GP5	0
FAM219B	0
ZHX2	0
CPNE7	0
CD300LB	0
MPI	0
ADORA2A-AS1	0
OPLAH	0
EFCAB13	0
MSC	0
APOLD1	0
EXOSC4	0
DPY19L3	0
TAF7	0
ZNF852	0
PFAS	0
CYBC1	0
ZNF552	0
GAK	0
ZBTB7A	0
RMI1	0
CTC1	0
SELENOW	0
EIF3K	0
MRFAP1L1	0
SNX18	0
MRFAP1	0
C3orf38	0
TMEM107	0
RRS1	0
EXOC3L1	0
RCC2	0
C9orf106	0
DPM3	0
C12orf42	0
CYC1	0
PER1	0
TMTC2	0
FARSA	0
SPTY2D1	0
SAMD4B	0
GIMAP7	0
TCAIM	0
FUCA1	0
ZNF664	0
MAGED1	0
GVQW3	0
LDLRAD3	0
RAD23A	0
PTPN11	0
RAB39A	0
CLK3	0
HLA-DQB1	0
GATA2	0
ARID3B	0
PACS2	0
ELMOD2	0
EGR3	0
CATSPERE	0
LINC00174	0
MKRN3	0
ZBTB18	0
C14orf28	0
EIF3J-DT	0
SHARPIN	0
DNHD1	0
SLITRK4	0
CIITA	0
ZFPM1	0
ALOX15B	0
PLD6	0
CDC42EP4	0
ZBTB42	0
LACC1	0
MAF1	0
FCER1A	0
WDR97	0
PCED1B	0
PIPOX	0
MYADM	0
MROH1	0
SERTAD2	0
PIK3CD-AS1	0
AKAP5	0
GIPC3	0
RNF227	0
TIGD5	0
PHC1P1	0
ZNF154	0
R3HDM2	0
SEPHS2	0
GPBAR1	0
ZNF784	0
C14orf119	0
CCR8	0
FIZ1	0
PUF60	0
DCTPP1	0
ZNF771	0
NAIPP2	0
TSHZ1	0
PSTK	0
SOCS4	0
ZADH2	0
ZNF48	0
TMEM150B	0
ANKRD18A	0
TMEM86B	0
SEPTIN1	0
TRNAU1AP	0
EXOC3	0
TDRD6	0
LYNX1	0
FAHD1	0
TDRP	0
PRKRA	0
HERC2P3	0
ZNRF2	0
ZNF816	0
FGD6	0
OAZ2	0
PNPLA1	0
CCDC43	0
FZD2	0
TIGD2	0
HCLS1	0
MTURN	0
ZNF609	0
PAK2	0
CCDC66	0
EMC3-AS1	0
MCFD2	0
HARBI1	0
C11orf71	0
GAS1	0
ARHGAP45	0
MIGA1	0
KCNE1	0
NRIP1	0
C9orf139	0
TSPYL5	0
FUT7	0
MB21D2	0
ZNF594	0
PCGF5	0
PRF1	0
YOD1	0
TMEM64	0
S1PR5	0
SMG1P3	0
GPR157	0
CHST13	0
WDFY3-AS2	0
SLC36A4	0
ZDHHC20	0
ZFP3	0
PPA1	0
PSMG4	0
ZNF443	0
PDIA3P1	0
CXCR2	0
GREM2	0
CAPS2	0
ZNF792	0
CUEDC1	0
SCRIB	0
KCTD2	0
D2HGDH	0
PITPNB	0
TCEAL8	0
LRRC57	0
MRPL14	0
BBS12	0
ZFP82	0
LSMEM1	0
NQO1	0
AEN	0
FKRP	0
RPH3AL	0
SLC25A42	0
FCRL6	0
METTL23	0
SLC26A11	0
OR52N4	0
F2R	0
ZNF707	0
NPM1	0
PJA1	0
DHTKD1	0
H2AW	0
FRAT2	0
TMEM102	0
ZNF322	0
LRRC75A	0
DDX60L	0
SYNE4	0
OGFOD3	0
WASHC1	0
AATK	0
ZNF467	0
ZNF678	0
RAP2B	0
RNF135	0
ACBD4	0
SGSH	0
FANCB	0
SETD2	0
TMIE	0
MRPS23	0
GPR135	0
P2RY13	0
ZFP41	0
PHLDA2	0
ATG9B	0
PLAG1	0
YIPF6	0
ZBTB20	0
DIPK2A	0
MACIR	0
SIAH2	0
COPG1	0
CELF2-AS1	0
SLC9A9	0
LSM10	0
RELL1	0
RFX7	0
SLC35C1	0
TIGIT	0
IBA57	0
CLDN7	0
ZNF329	0
ZNF101	0
C5orf24	0
LINC02724	0
ADO	0
COA4	0
PRKAG1	0
GINS3	0
CCDC149	0
MRPS11	0
RTKN2	0
CHST15	0
OGFRP1	0
TMEM259	0
GET1	0
TNRC18	0
TMEM30B	0
DEXI	0
FAM89A	0
TDRKH	0
ZNF708	0
MRPL41	0
CREB3L2	0
P2RY8	0
TP53TG1	0
TSEN54	0
UBA7	0
MRPS16	0
SHISAL2A	0
RAD51B	0
LDOC1	0
ARL6IP4	0
EXT1	0
MOB2	0
ATP6AP2	0
BACE2	0
UBE2E2	0
PRR34	0
AP1S2	0
C8orf33	0
SPACA6	0
FBXL6	0
GLTPD2	0
KBTBD3	0
YBEY	0
CLN8	0
PLCXD1	0
TRAPPC6B	0
PGBD4	0
NPLOC4	0
TSHZ2	0
CAPN12	0
EXOC7	0
KPNA2	0
WASH6P	0
NCF1B	0
CEP97	0
FES	0
GLRX5	0
FAM104B	0
MXRA7	0
LIMK2	0
MFSD5	0
ADI1	0
RWDD4	0
SPNS3	0
CLEC4G	0
SATB1	0
CSF1R	0
EPHB3	0
ACTL10	0
TRAK1	0
PLCB1	0
SKA2	0
NDN	0
LINC01006	0
TTC3	0
BRICD5	0
GALR2	0
PAQR7	0
NGRN	0
RPS17	0
TMEM198B	0
DDX28	0
ACBD3	0
RRP7BP	0
VMO1	0
ALG12	0
LCK	0
COL18A1	0
RBM10	0
PRKCZ-AS1	0
ADGRG3	0
RPL35A	0
C11orf54	0
CEP63	0
SRPRA	0
EWSR1	0
HMGN4	0
CNOT10	0
MTA1	0
CADM1	0
ZNF320	0
C12orf60	0
MCEMP1	0
AP2A2	0
SLC8A1	0
ABAT	0
SLC25A10	0
CAMK1D	0
LYSMD4	0
AFMID	0
NEB	0
BEGAIN	0
ARHGEF37	0
PTGDR2	0
CEP57L1	0
RABIF	0
FANCF	0
SMDT1	0
RUVBL2	0
GDPGP1	0
LINC01547	0
PTTG1IP	0
DDX41	0
DAZAP2	0
SELENOF	0
TMEM121B	0
ZNF623	0
CCDC125	0
JRKL	0
KIAA2026	0
FHL3	0
C19orf71	0
CCDC159	0
NPIPA1	0
SF3A3	0
PKD1P3	0
GTF2H2C	0
TREX2	0
MX2	0
EP400	0
PI4KAP2	0
TENT5C	0
COA5	0
UTP11	0
PSMG1	0
PRR14L	0
PCBP3	0
SETD3	0
ZNRF3	0
TANGO2	0
SMG1P5	0
SFXN4	0
MRPL54	0
ZNF438	0
HMCES	0
ZNF530	0
NDUFB1	0
KLHL25	0
TAFA1	0
TRMT12	0
GUSBP1	0
BMP8A	0
RFLNB	0
EFHC2	0
TRIM52	0
LHFPL6	0
CMTM4	0
TMEM50A	0
ASCL2	0
TBK1	0
CBX6	0
TBL3	0
KREMEN1	0
TRAIP	0
CHEK2	0
AIFM3	0
ZNF703	0
DOCK8-AS1	0
CCR4	0
LIN9	0
BTBD9	0
NUDT14	0
PNMA3	0
TTC32	0
SH2D1A	0
SDR42E2	0
HTR7P1	0
PRKX	0
KMT5A	0
KCNH8	0
COA3	0
ST6GALNAC3	0
PTP4A2	0
DENND5A	0
DIABLO	0
VPS33B	0
ADAP2	0
SREBF2-AS1	0
FAM120C	0
TREML3P	0
EIF3C	0
CLDN5	0
NIPSNAP1	0
LRTOMT	0
NR2C2AP	0
SCFD2	0
UBE2F	0
PPP1R2	0
TSPYL2	0
PGP	0
C22orf46	0
SNRNP35	0
IRAK1	0
CMSS1	0
OLIG1	0
PCDH9	0
OAF	0
KCNK12	0
POU6F1	0
TSSC4	0
CLECL1	0
CCSER1	0
ZDHHC23	0
RPL23AP82	0
EFNA5	0
CSF1	0
PLA2G6	0
SS18L1	0
TOP1MT	0
COPB2	0
THAP7	0
KNTC1	0
CCR10	0
WDR27	0
TXNRD2	0
FOXO4	0
PTP4A3	0
HDDC3	0
BEX5	0
ZFP1	0
DUSP8	0
SOCS3	0
LPAR5	0
XPOT	0
STING1	0
PDE4B	0
SNN	0
NELL2	0
KRBA2	0
ZNF93	0
SEPTIN9	0
EIF4ENIF1	0
RNLS	0
APOBR	0
NDUFA12	0
DYNLT2	0
UBE2G2	0
APOO	0
TMEM186	0
SDR42E1	0
RBM33	0
ARMCX2	0
BTBD6	0
RBM43	0
SUMO3	0
IMMP2L	0
JAG2	0
FMNL1	0
PTRHD1	0
NOC4L	0
USP18	0
TMEM121	0
TMEM106A	0
SIVA1	0
BRI3BP	0
DGAT1	0
F8	0
CA13	0
MAFF	0
BRF1	0
SEMA4B	0
CIB1	0
NELFA	0
INTS5	0
RPS27L	0
MANEAL	0
ADSS1	0
ANO9	0
FAF1	0
NSMCE3	0
HSF1	0
C6orf120	0
PURA	0
LRRC37B	0
DDX51	0
NOMO2	0
LINC00482	0
SIGIRR	0
NRBP2	0
PRSS57	0
IFITM2	0
TNFAIP2	0
ZNF445	0
TCEAL9	0
RAB11B	0
PRMT3	0
PRPF39	0
ZNF74	0
KIAA0825	0
UBALD2	0
RBM11	0
ZBTB37	0
IL3RA	0
CCDC137	0
ARL15	0
CDK10	0
SOCS1	0
GAS2L1	0
PRKN	0
TEDC1	0
HGS	0
TNFAIP8L1	0
RAD51D	0
SP140L	0
MRPL30	0
TARS3	0
SMYD3	0
METTL7A	0
IFNLR1	0
FAM174B	0
ZSWIM9	0
TMEM179B	0
GPRIN3	0
STAC3	0
SEPTIN7P13	0
FAAP100	0
IRF7	0
L3MBTL1	0
BRCC3	0
LMNTD2	0
PDE6G	0
SP1	0
WASH3P	0
INKA1	0
PCGF3	0
LMLN	0
PSMD13	0
PBX1	0
ZFP36L1	0
UBE2L3	0
SNAI3	0
ZBTB3	0
EP400P1	0
MYBL1	0
MOSMO	0
DRG1	0
IFIT1	0
CXorf38	0
KCNQ5	0
ADAMTSL5	0
MORF4L1	0
WDR53	0
DMWD	0
SLC52A2	0
PIGP	0
PCYT2	0
BCAP31	0
ARL17A	0
GNB1L	0
EVI2B	0
NPIPB4	0
ZNF829	0
THNSL1	0
TRIM69	0
IFITM1	0
LAMP1	0
FFAR3	0
POMK	0
C16orf54	0
KLHDC8B	0
KLHL34	0
PTCH1	0
RNPC3	0
ZNF267	0
IRS2	0
BICD2	0
TMLHE	0
SDHAP3	0
RASA3	0
LRCH3	0
NDUFA13	0
ZNF566	0
ZNF529	0
ZNF284	0
KRT73	0
MATN1-AS1	0
AIDA	0
CDIN1	0
CD300LF	0
CYP2R1	0
PIP5K1C	0
ZBTB6	0
C2orf76	0
POLR3C	0
WWOX	0
CIDECP1	0
CENATAC	0
BCL9L	0
POLR1D	0
ZNRF1	0
EDARADD	0
MTARC1	0
BLOC1S4	0
ZNF749	0
KLHL32	0
LINC02610	0
MRTFB	0
BTLA	0
ZNF17	0
GPAT2	0
TOR3A	0
PPP1CC	0
ZNF555	0
NAP1L3	0
CA5BP1	0
PRELID2	0
BACE1	0
RXRA	0
ANKRD37	0
NUDT17	0
KRT10	0
CD300E	0
CCDC30	0
NKRF	0
FCAR	0
KPNA4	0
ZNF501	0
ZNF197	0
RPS23	0
GNG2	0
BTN3A2	0
INSIG1	0
ANKRD20A5P	0
ZNF396	0
TMEM222	0
ARHGAP30	0
SEPTIN10	0
GPATCH8	0
NF2	0
SMIM29	0
UBE2H	0
KATNA1	0
ARAP1	0
KIF24	0
CARMIL3	0
PRR5	0
ZFP91	0
C17orf58	0
BCDIN3D	0
BCR	0
SPIN4	0
SPIN2B	0
HYAL3	0
VSIG10L	0
CXCR3	0
ZNF397	0
ZSCAN30	0
LILRB4	0
TNFRSF4	0
HEXIM1	0
TRABD2A	0
PDZD7	0
POFUT2	0
ERCC6L	0
TNFRSF18	0
ZDHHC17	0
ZNF395	0
PPARA	0
KANK3	0
ESPN	0
GPR141	0
TMEM216	0
RPS19BP1	0
PLCD1	0
ENTPD5	0
MITF	0
NAP1L1	0
LILRA5	0
CMC1	0
SLIT1	0
RNF220	0
SHTN1	0
ZNF546	0
TSPYL4	0
MT1X	0
GCNT1	0
SESTD1	0
FNBP1	0
DYNC2H1	0
RSBN1L	0
WDR86	0
EPOR	0
TAF9B	0
CHP1	0
FPR3	0
PTMA	0
HSPA14	0
SIRT7	0
IFT140	0
TLR5	0
USP7	0
NHLRC1	0
PLEKHN1	0
MAGEH1	0
TET3	0
ZNF286A	0
ISG15	0
EXD3	0
TCL6	0
ZKSCAN4	0
DHRS4L2	0
VMAC	0
TMSB4XP8	0
B3GLCT	0
TRPV2	0
TMEM203	0
TCEA1	0
FANCA	0
SECISBP2	0
DNAH17	0
MCRS1	0
FANCM	0
ZNF70	0
CARD9	0
ZFP69B	0
SOWAHD	0
ZFP69	0
TMEM220	0
EIF4EBP1	0
CCDC157	0
TTC24	0
FAM122A	0
CLEC17A	0
PMS2CL	0
CYHR1	0
KLHL17	0
RINL	0
TPRG1	0
MORN2	0
UBQLN2	0
RILPL1	0
ZNF490	0
ARL4C	0
C11orf95	0
GPR89B	0
AGRN	0
NHS	0
TMPPE	0
ZNF626	0
ZC3H6	0
LINC00265	0
LAMTOR4	0
PRKAR1B	0
NCR3LG1	0
DCUN1D3	0
POTEE	0
ZNF793	0
TUBB4B	0
AGAP4	0
COMMD6	0
RUFY4	0
HES4	0
ZNF669	0
PEAK3	0
CENPP	0
PLSCR1	0
C3orf62	0
SBK1	0
GTF2F2	0
CIBAR1	0
FOCAD	0
ZP3	0
PDCD1	0
TCTEX1D4	0
SELL	0
BLOC1S5	0
IER5L	0
H2AX	0
C19orf54	0
C22orf34	0
FAM83G	0
SRSF10	0
DUSP28	0
CCDC9B	0
NBR1	0
RALGAPA2	0
NDOR1	0
NPIPP1	0
CLN3	0
SUMO2	0
RTL6	0
DPYD	0
PTAR1	0
PARVB	0
UROS	0
ZDHHC9	0
ZBED6CL	0
SMIM15	0
FAM221A	0
TMEM120B	0
RBM34	0
NOXA1	0
MTF1	0
TMEM201	0
NHLRC3	0
